ros_timestamp_ns,system_timestamp_ns,openarm_right_joint1,openarm_right_joint3,openarm_right_joint4,openarm_left_joint6,openarm_left_joint5,openarm_left_joint2,openarm_left_joint7,openarm_left_joint4,openarm_right_joint5,openarm_left_joint1,openarm_right_joint2,openarm_left_joint3,openarm_right_joint7,openarm_right_joint6
1778210883572182444,1778210883582229954,0.11692225528343592,0.070382238498512,0.20046540016784853,-0.1661326009002817,0.14209964141298492,-0.014305333028152845,0.24700541695277245,0.2668421454184777,0.10280766002899178,0.1745250629434647,0.07114518959334681,-0.11730373083085333,-0.06389715419241604,-0.029182879377431803
1778210883594473953,1778210883602249868,0.11692225528343592,0.07228961623559904,0.20046540016784853,-0.1661326009002817,0.14248111696040233,-0.013923857480735435,0.24700541695277245,0.2656977187762255,0.10471503776607882,0.1745250629434647,0.07267109178301645,-0.11310749980926182,-0.06313420309758122,-0.026894026092927348
1778210883612459693,1778210883622172365,0.11692225528343592,0.07305256733043386,0.20046540016784853,-0.1657511253528643,0.14248111696040233,-0.013923857480735435,0.24700541695277245,0.2653162432288081,0.10509651331349623,0.1749065384908821,0.0745784695201035,-0.11120012207217478,-0.06275272755016381,-0.02574959945067512
1778210883635709651,1778210883642133185,0.11730373083085333,0.07343404287785127,0.20046540016784853,-0.1657511253528643,0.14248111696040233,-0.013923857480735435,0.24700541695277245,0.2653162432288081,0.10585946440833105,0.1749065384908821,0.07724879835202536,-0.10852979324025291,-0.06198977645532899,-0.02536812390325771
1778210883656649257,1778210883662196693,0.11844815747310555,0.07419699397268609,0.20046540016784853,-0.1661326009002817,0.14248111696040233,-0.013923857480735435,0.24738689250018986,0.2653162432288081,0.10585946440833105,0.1749065384908821,0.07953765163652982,-0.10624093995574846,-0.06008239871824195,-0.024223697261005483
1778210883677401974,1778210883682143243,0.11921110856794037,0.07610437170977313,0.20046540016784853,-0.1661326009002817,0.14248111696040233,-0.013923857480735435,0.24738689250018986,0.2649347676813907,0.10662241550316587,0.1749065384908821,0.08182650492103427,-0.103952086671244,-0.05893797207598972,-0.023460746166170665
1778210883697536625,1778210883702166567,0.11959258411535778,0.07801174944686018,0.20046540016784853,-0.1665140764476991,0.14248111696040233,-0.013923857480735435,0.24776836804760727,0.2626459143968862,0.1081483176928355,0.1749065384908821,0.08411535820553873,-0.10204470893415696,-0.05931944762340713,-0.023079270618753256
1778210883718051488,1778210883722107179,0.11997405966277519,0.08030060273136463,0.20046540016784853,-0.1665140764476991,0.14248111696040233,-0.014305333028152845,0.24776836804760727,0.26035706111238177,0.10852979324025291,0.1745250629434647,0.08602273594262577,-0.10090028229190473,-0.0581750209811549,-0.022697795071335847
1778210883738140371,1778210883742248971,0.1203555352101926,0.08258945601586909,0.20046540016784853,-0.16880292973220357,0.14286259250781974,-0.013923857480735435,0.24776836804760727,0.26035706111238177,0.10891126878767032,0.1745250629434647,0.08831158922713023,-0.09822995345998287,-0.057030594338902674,-0.022697795071335847
1778210883752326323,1778210883762164250,0.12073701075761001,0.08411535820553873,0.20046540016784853,-0.16956588082703838,0.14286259250781974,-0.013923857480735435,0.24776836804760727,0.25997558556496436,0.10891126878767032,0.1749065384908821,0.08869306477454764,-0.09632257572289582,-0.056649118791485265,-0.02193484397650103
1778210883774895746,1778210883782327425,0.12111848630502742,0.08525978484779095,0.20046540016784853,-0.17299916075379507,0.14286259250781974,-0.013923857480735435,0.24776836804760727,0.2565423056382077,0.10967421988250514,0.1749065384908821,0.09060044251163468,-0.09479667353322618,-0.056649118791485265,-0.02193484397650103
1778210883794719514,1778210883802203958,0.12149996185244483,0.08640421149004318,0.20046540016784853,-0.1745250629434647,0.14324406805523715,-0.014305333028152845,0.24967574578469431,0.2534905012588684,0.11005569542992255,0.1745250629434647,0.0913633936064695,-0.09250782024872173,-0.056649118791485265,-0.02193484397650103
